Position	Beta1
150078	1.528206
150495	17.865081
150522	5.919793
150558	19.04906
150611	19.34835
150628	2.381806
150689	24.16987
150695	24.16987
150704	24.16987
150762	36.338589
150787	36.295962
150796	36.431116
150801	33.487685
150833	36.431116
150849	36.431116
150851	36.431116
150852	20.970093
150856	23.475954
150857	36.431116
150939	26.743768
150942	29.650326
150963	31.29702
151189	28.235856
151208	30.899771
151213	31.316327
151214	31.316327
151224	31.316327
151246	31.316327
151248	31.316327
151274	5.463496
151291	5.681614
151706	13.293689
151713	4.575304
151788	2.076995
151809	2.076934
152038	2.615908
152579	-0.140136
152592	-0.156915
153283	3.834812
153318	3.834812
153380	3.319679
153382	0.643173
153456	0.643173
153545	0.778684
153546	0.778684
154021	0.258277
154852	0.239267
154939	0.758303
155663	0
156242	-0.117687
156449	-0.18314
157592	5.453199
157673	5.453199
157742	7.270932
157922	9.088665
158208	7.072288
158267	5.254555
158495	3.337501
158701	2.035517
158707	2.035517
158947	1.678406
160480	0
161034	1.619609
161161	0.397145
161190	0.305695
161271	1.593892
161280	-0.092148
162612	0
164243	0.198807
164293	0.198807
164947	1.68495
165037	3.075674
165497	3.307694
165895	3.347864
166315	5.761869
166669	-0.446166
166682	3.441336
166692	3.992398
167394	1.748434
167546	-0.377982
167688	3.743921
168042	1.929394
168664	7.110608
168718	6.861054
168779	5.819822
168850	7.290253
168964	-0.409533
169022	-1.050345
169036	13.072745
169043	25.598681
169363	30.522216
169373	30.522216
169403	30.522216
169425	30.522216
169472	30.545873
169488	30.545873
169497	30.545873
169501	30.545873
169549	25.529435
169554	25.529435
169564	27.188541
169610	27.188541
169786	29.477094
170222	2.288553
171082	5.668391
171083	5.668391
171416	7.631254
171436	5.170395
171619	3.344314
172200	5.496265
172215	5.683916
172222	5.683916
172305	5.683916
173034	2.93339
173104	2.93339
173107	0.392252
173291	4.42179
173736	2.810678
174047	1.275324
174507	0.206138
176522	1.503637
176582	1.503637
176617	0.856491
176760	0.99823
178488	0
179170	0
179932	-0.343504
179953	11.833163
179960	7.753817
179971	9.043852
180008	9.998492
180032	12.057383
180042	11.586923
180073	11.901162
180226	11.960246
180620	-0.128979
181712	7.717985
181945	7.184225
181952	9.850781
182001	2.451068
182012	9.679096
182015	9.848994
182089	1.112902
182239	7.717985
182842	5.606145
183259	11.761671
183263	11.761671
183265	11.761671
183269	11.761671
183275	11.761671
183607	19.32039
183718	22.186199
183729	-1.241812
183965	19.312132
183975	19.767698
183986	14.635487
184020	18.637705
184068	20.048975
184098	21.727493
184147	21.466635
184216	19.578508
184269	23.759466
184274	15.119772
184288	13.378968
184297	17.99659
184306	12.959924
184365	1.442533
184393	17.679829
184401	15.193384
184413	15.193384
184418	15.193384
184422	15.193384
184526	18.344779
184611	14.376891
184655	13.022467
184662	13.088925
184858	7.648342
184861	8.569648
185620	0.53482
186014	2.062639
186190	2.057363
186419	0.911107
187763	0
188693	2.205764
188743	2.205764
189541	0
190077	0.627989
190094	-0.309928
190461	1.069
190462	1.0521
190463	0.789962
191560	-1.29511
191717	7.95876
191755	7.95876
191803	7.95876
191880	7.95876
191883	7.95876
191916	7.95876
191926	7.95876
191933	7.95876
191964	7.95876
192001	7.95876
192004	7.95876
192010	7.95876
192014	7.95876
192542	-0.407828
192557	4.292781
192615	4.292781
192947	4.076615
193119	0.535584
193365	0.535584
198825	0.014101
198976	3.524461
199008	4.011097
199351	4.046082
199673	0.124227
202056	2.288553
202101	2.288553
202919	1.264335
202966	2.592683
202980	2.592683
204326	0
205188	6.228001
205194	6.228001
205231	9.738723
205490	10.30663
205499	14.10708
205519	3.262157
205608	11.758083
205699	4.129243
205703	1.692292
205712	8.011996
205718	0.642605
205853	5.459021
206118	3.404957
212199	4.554327
212205	0.881972
212212	5.386787
212215	5.386787
212274	5.386787
212353	5.386787
213311	0
213854	1.684716
214073	1.684716
214074	1.684716
214196	3.428985
214694	1.64264
214695	1.64264
215136	5.907788
215194	5.767691
215202	5.699097
215587	5.106008
215588	5.907024
215795	1.276649
216156	3.998048
216212	3.998048
216355	3.880606
217552	0
219034	0
220524	0
221053	3.939617
221224	4.758312
221288	4.758312
221456	4.424536
221506	7.55568
221881	4.947866
222046	3.163467
222198	3.814587
223046	0.046109
223049	0.708303
223963	2.132796
224295	2.132796
226006	-0.193165
226104	-0.238718
226593	1.61102
226611	1.804232
226620	0.278829
226668	0.29652
227706	1.970538
227707	1.970538
229338	1.536931
229446	1.563825
229606	1.93989
230550	0
231074	0
232625	-0.182216
232711	-0.163142
233250	0.677706
233592	0.890619
234243	6.695185
234410	14.538165
234424	14.538165
234468	2.918273
234472	14.538165
234502	2.918273
234616	12.0925
234620	2.174002
234695	3.061511
234701	3.061511
234706	16.180452
234714	3.014335
234744	2.915058
234809	20.877015
234904	19.788767
234905	3.857051
234906	20.877015
235049	14.382703
235228	11.222434
235256	10.113829
235272	1.73317
235289	11.328158
235481	2.441346
235488	2.441346
235505	2.520536
235519	2.520536
235700	1.619684
235907	1.600365
235971	1.600365
236947	-0.156915
236973	-0.140136
238921	1.655962
239206	5.17172
239218	1.133895
239256	5.341287
239470	4.771297
240525	5.420729
240636	5.368501
240665	5.167018
240679	3.837019
242178	0.386091
242267	3.969632
242531	5.580575
242676	9.393688
242839	8.906398
242970	-0.327277
243074	6.35297
243162	7.569402
243264	5.500658
249300	4.572076
249313	4.572076
249316	4.572076
249347	1.151046
249483	4.649093
249602	5.08419
249657	6.872378
249859	2.258226
250015	3.265139
250153	7.150919
250331	7.527292
250356	7.527292
250385	4.676304
250712	4.30979
250830	0.794332
251455	1.522459
251820	1.999525
251853	1.910758
251935	0.173482
253055	0.521304
253417	0.377637
253888	0.388337
254014	-0.04944
254606	2.333778
254747	9.496337
254759	9.496337
254876	15.773876
254916	15.773876
254921	6.544805
254965	14.531294
255004	15.773876
255055	15.773876
255056	15.773876
255096	16.800276
255100	16.800276
255228	2.682753
255300	14.852567
255586	3.025944
256472	0.570264
256826	0.370443
256919	1.028908
257327	2.891708
257527	14.278326
257646	15.5703
257665	13.463368
257810	16.119301
257824	14.124719
257831	15.481695
257857	20.015656
257884	19.4289
257931	19.09738
257989	3.219057
258097	22.459036
258337	17.346914
258342	17.295073
258356	17.753746
258513	12.889821
258530	16.744664
258586	16.801635
258744	14.472814
258768	15.287993
258885	10.754033
258898	10.754033
258907	10.754033
258945	0.857914
259070	0.896393
259553	5.201097
259641	4.813199
259642	4.813199
259644	1.986446
259670	3.820686
259671	3.820686
259672	3.820686
259736	4.813199
259764	5.384252
259784	5.384252
259792	5.384252
259797	3.223872
259807	5.384252
259888	5.384252
260241	2.898981
260872	1.498233
260981	1.563049
261088	1.273888
261186	0.755095
261204	0.755095
261747	1.053087
261768	1.893926
261988	5.433129
262044	3.021885
262211	2.94649
262215	2.94649
262219	15.92776
262249	16.648897
262272	15.325116
262369	16.914114
262370	16.914114
262372	16.914114
262527	11.965192
262534	15.446237
262544	3.405613
262569	15.973314
262808	0.015968
263595	0.067903
263813	1.859409
263833	1.85428
264398	1.784291
264760	5.283292
264869	5.417244
264944	4.139323
264960	3.529596
266222	8.451156
266250	8.312865
266271	-0.052591
266295	0.183016
266351	8.451156
266356	0.164119
266411	10.26605
266414	10.26605
266870	3.515853
267705	0.628218
267724	0.628218
267731	31.224567
267776	29.608999
267927	30.610896
267938	34.544628
267950	34.910267
267952	34.910267
267953	34.910267
267968	36.696131
267973	37.116031
267985	37.703693
268003	1.56996
268017	37.703693
268033	1.56996
268050	36.780593
268054	36.780593
268121	36.780593
268122	36.780593
268125	33.033518
268142	19.718237
268315	17.951903
268413	0.136746
268414	33.685781
268468	23.470058
268485	5.377741
269282	0
270772	0.696894
270826	0.173033
271432	0
272607	0.943582
272675	1.152825
272690	0.969818
272937	5.704459
273259	3.913707
273425	4.11172
273586	0.784769
273596	0.936613
273935	1.143153
274355	1.844895
274488	1.964652
275183	1.824785
275229	1.50719
275265	6.824247
275296	6.388153
275355	6.824247
275371	6.824247
275493	11.955429
275577	12.814883
275873	8.262416
275893	9.783661
275896	8.262416
275909	8.638179
275912	8.728633
275918	7.301284
275923	6.505514
275933	10.398152
275937	9.1825
275943	10.398152
275944	6.412047
275955	7.879393
275963	7.301284
276010	9.999264
276114	7.851482
276195	10.17915
276225	10.858891
276266	11.712167
276415	9.559103
276496	6.460799
276620	12.753778
276641	8.312158
276736	13.765493
276740	14.745708
276741	14.745708
276752	14.745708
277047	15.051973
277049	14.723067
277055	15.190064
277061	4.634213
277071	5.11823
277112	12.521057
277114	8.094817
277116	5.11823
277211	13.477765
278040	12.904437
278047	12.904437
278064	-0.647051
278065	16.603066
278080	16.603066
278123	16.603066
278155	16.603066
278236	16.603066
278380	-0.711817
278553	8.566383
278556	11.964285
279730	0
280279	1.694253
280522	1.623599
282248	9.921169
282249	9.921169
282269	9.921169
282325	9.921169
282511	9.172528
282646	-0.018429
282659	9.004772
282851	5.039098
282853	5.039098
282895	5.851672
282901	5.851672
283169	9.778029
283260	9.778029
283354	7.500573
283467	6.43894
283564	6.43894
283866	3.520476
284299	0.843243
285137	0
286452	2.408862
286706	1.867893
286722	3.474342
286818	3.180995
286951	5.540358
287015	4.410499
287103	3.366185
287253	2.689263
287284	1.795481
287313	2.689263
287862	-0.161732
288039	1.484949
288363	1.791063
288616	0.079312
289113	4.752808
289170	4.238672
289251	4.96408
289265	4.185031
289268	4.96408
289298	4.96408
289365	3.549934
289411	3.78473
289435	3.395045
289474	3.534526
290013	-0.143335
290102	0.681447
290598	10.145611
290662	9.580036
290687	9.580036
290688	9.580036
290692	9.580036
290926	8.979442
290959	6.472629
291312	5.113558
291429	1.47451
291483	4.857129
291490	1.577057
291589	3.975052
291599	5.076552
291601	1.349828
291732	5.116637
292542	3.251739
292587	3.492715
292610	4.359406
292657	3.37592
292725	-0.438061
294629	10.765959
294640	10.386932
294641	10.386932
294669	10.765959
294691	10.744432
294734	10.765959
294790	12.306476
295257	3.222617
295493	1.428325
295613	0.766237
295764	0.546837
296041	1.979831
296045	1.95227
297469	-0.093098
297671	0.897845
297984	0.664305
298066	2.034595
298505	2.265765
298540	7.670179
298547	7.670179
298557	7.670179
298560	7.670179
298636	7.344581
298643	1.443091
298747	7.344581
298836	7.344581
299808	9.318665
299833	9.774674
299937	9.835774
300038	9.774674
300049	5.580371
300151	9.835774
301427	1.439173
301776	3.48316
301900	5.832156
302040	1.728598
303059	1.570135
303076	1.608208
303097	0.292203
303181	0.278622
304075	7.68647
304076	7.68647
304242	9.651122
304246	9.651122
304332	-0.369348
304439	14.454798
304673	10.525495
304805	6.596191
304828	3.772637
304874	6.379547
305390	5.186016
305523	5.186016
305615	2.284115
305763	5.186016
306298	1.359195
306523	1.280696
306984	0.120737
311518	1.12996
311554	1.136055
312774	0
313865	-0.188421
313894	3.18419
314357	11.002621
314368	13.782541
314392	13.782541
314475	10.133858
314490	6.580947
314557	10.133858
314580	12.488463
314646	12.943911
314647	9.47545
314658	7.676416
314671	17.192204
314717	12.831726
314733	17.192204
314808	0.557328
314811	19.263268
314816	16.595894
314822	1.824618
314949	18.302532
315117	6.124675
315150	11.470906
315151	13.318289
315252	8.255544
315544	7.754414
315587	-0.242705
315789	1.729007
316844	-0.177421
317142	1.148309
317144	1.148309
317151	1.148309
317340	0.178351
318012	1.664405
318085	1.68495
321067	-0.579657
321372	4.948459
321375	4.948459
321512	4.948459
321741	5.112657
321752	5.112657
322365	-0.120305
322831	1.489262
322928	1.682423
323041	2.226794
323064	2.226794
323449	5.160681
323581	2.356937
323596	3.227529
324048	3.876534
324057	3.49016
324080	5.78351
324095	16.304129
324184	15.962045
324194	12.275231
324214	15.962045
324223	15.962045
324225	15.962045
324238	15.962045
324251	3.380325
324264	15.962045
324283	15.962045
324289	15.962045
324290	15.962045
324322	15.962045
324413	15.962045
324414	15.962045
324509	7.147922
324525	4.330792
324931	1.083807
325483	5.110491
325641	5.385508
325643	5.385508
325766	5.385508
326623	0
328155	10.959359
328246	10.959359
328251	10.959359
328252	10.959359
328256	10.959359
328344	10.959359
328390	10.959359
328998	-1.425045
329039	25.974347
329064	27.901843
329068	27.901843
329103	27.901843
329172	29.829339
329188	29.829339
329193	29.829339
329205	29.829339
329264	29.829339
329265	29.829339
329280	29.829339
329376	29.829339
329482	29.829339
329496	29.829339
329562	27.233983
329639	21.42662
331845	2.188211
332292	2.624023
332294	1.454777
332299	1.576479
332654	4.500301
332673	4.500301
332822	10.505387
332826	10.505387
332835	10.505387
332874	10.505387
332877	10.505387
332878	10.505387
333032	9.985969
333262	1.685783
333517	0.457212
333773	1.435346
334017	2.278709
334073	2.678713
334307	3.545518
334584	3.483068
334727	3.483068
334760	0.308485
334817	2.769044
335261	1.850485
335357	1.217913
336300	0
336941	0.020486
336996	-0.184654
337962	2.617166
337963	2.951787
338449	5.684112
338500	0.673702
338577	1.190603
338719	4.247968
338765	3.733813
338959	1.3107
339168	7.715524
339289	4.879088
339350	4.879088
339362	4.00908
339892	0.500361
340040	0.539968
340943	2.989556
341011	1.350312
341101	4.095498
341194	3.910751
341328	3.910751
341353	3.838358
341456	4.15328
341572	1.603437
342145	5.386288
342181	5.542839
342475	7.13695
342617	9.798992
342839	1.297099
342872	6.671946
343007	3.857097
343096	5.117242
343205	2.690717
344189	0.948346
344347	10.548229
344353	10.548229
344359	10.548229
344367	10.548229
344377	10.548229
344378	10.548229
344380	10.548229
344435	9.585881
344445	11.132702
344471	5.986287
344477	11.717175
344487	11.717175
344494	11.717175
344496	11.717175
344504	11.717175
344511	11.717175
344529	0.937868
344546	11.717175
344635	5.431957
344656	11.717175
344703	11.824548
344939	7.174655
344949	6.590182
345650	1.03133
345743	1.253284
345864	1.231896
346241	1.855259
346513	0.063207
346514	0.063207
346586	2.324675
346805	7.872392
347244	7.611284
347274	8.250785
347282	0.728587
347291	8.250785
347295	8.250785
347302	8.250785
347460	7.421173
347764	4.403242
347932	-0.295267
351381	-0.190995
351548	-0.184526
352564	8.904767
352569	10.426991
352570	8.904767
352573	9.849897
352574	9.779058
352925	19.270385
352987	17.599339
352992	17.599339
353074	13.459922
353080	12.383133
353124	5.093852
353125	12.451604
353130	12.383133
354047	0
355121	5.654052
355179	7.163669
355180	7.163669
355205	7.163669
355325	0.851487
355412	4.737756
355422	6.99095
355634	6.648534
355635	3.421286
356455	0.001013
356583	5.534182
357027	3.062492
357032	3.363062
357107	3.461165
357386	5.234142
357545	1.864374
358337	1.756164
358343	0.045719
358432	1.756164
359416	0.015804
359809	1.59125
360100	-0.013379
360394	-0.172596
360576	-0.365208
361042	3.818844
361123	2.446338
361128	4.023892
361255	7.681658
361267	7.681658
361319	7.681658
361488	5.7722
361718	3.486482
361730	3.678577
362448	0
363014	1.694793
363286	1.694793
364956	0
366065	0.934124
366434	1.129001
367997	3.276184
368030	3.533949
368179	5.609554
368381	4.971631
368383	3.618485
368385	5.446818
368423	2.933832
368526	3.826583
368596	0.525762
368675	3.873519
369018	2.429239
369154	2.651024
369321	2.641099
369701	7.974148
369803	5.533814
369875	11.156337
369886	2.804999
369976	11.346521
370164	3.338598
370166	11.200435
370169	11.346521
370252	4.977032
370260	4.977032
370270	9.330336
370346	4.493701
370458	3.88341
370996	0
372300	0
372893	15.966901
372911	2.968891
373090	16.906716
373144	17.483978
373183	18.434195
373221	21.085406
373225	12.479853
373231	22.843332
373237	11.998011
373247	21.870633
373251	1.505113
373318	3.973796
373371	26.88221
373392	26.88221
373394	1.565799
373544	15.444107
373646	28.80637
373695	25.422131
373729	23.313539
373832	24.264613
373833	24.264613
373978	25.555626
374041	25.882212
374065	26.457504
374109	25.772944
374126	27.756579
374140	-0.446969
374266	20.111761
374297	24.41559
374298	23.444723
374361	5.933971
374363	21.452829
374419	25.172007
374507	23.495497
374580	8.70267
374649	8.859604
374686	8.859604
374770	25.235006
374791	25.10612
374802	8.377622
374803	8.377622
374881	23.037146
374896	21.437756
374902	8.069841
375007	20.155189
375048	18.993599
375053	0.77282
375083	22.119796
375148	22.082388
375219	7.633647
375259	22.004883
375283	17.365958
375350	17.857511
375550	10.712932
375560	17.465954
375609	17.654675
375734	17.522001
375883	12.273509
375929	7.992978
375995	13.536372
376026	13.777251
376133	11.387788
376228	11.887763
376253	16.956983
376358	18.271668
376511	-0.003269
376611	3.056732
376653	13.711423
376710	13.184512
376736	12.639276
376786	10.622697
377103	9.023825
377130	3.434708
378774	0.34339
378793	-0.052569
379320	6.159122
379361	11.831292
379362	11.666576
379503	13.554671
379509	13.818079
379511	13.554671
379529	13.004467
379530	11.618855
379920	10.070919
380225	1.016924
380999	0
381546	0.558048
381556	3.549129
381576	3.768605
381788	3.82196
382491	2.051587
382648	1.746489
382667	1.974928
382687	8.384953
382734	7.457124
382792	2.475528
382840	1.971786
382846	8.384953
382896	8.384953
383152	7.629592
384551	17.607728
384552	17.607728
384643	0.047902
384648	1.014696
384689	15.678549
384717	17.607728
384718	19.322072
384723	17.174345
384780	15.279116
384782	17.898584
384795	17.898584
384854	16.114061
384856	17.621464
385268	0.744677
385299	6.147694
385357	3.893401
385781	5.90206
386043	2.288553
387431	-0.142793
387487	2.818259
387560	2.943503
387955	1.142601
387958	1.142601
387961	2.576938
388001	1.228952
388162	0.824084
388548	0.594684
388621	0.594684
389766	0.488721
389791	-0.336271
389891	2.069699
390321	6.287132
390374	6.940131
390535	6.287132
390660	5.565424
390665	5.565424
390716	-1.246102
390731	6.287132
390814	5.565424
390826	4.767944
391461	-0.171358
391527	1.285771
391779	6.884185
392057	5.4538
392073	4.510406
392103	5.771342
392178	5.866151
393300	3.888716
393335	9.368244
393431	9.368244
393544	10.278625
393545	11.151606
393565	7.182151
393566	11.151606
393665	8.069958
393736	1.940701
393759	12.934967
393958	11.399688
394136	5.893548
394328	1.690841
394402	3.699497
394422	1.26772
396552	0
397692	0.026132
398144	1.90041
398498	3.860888
398758	2.265367
398897	0.55031
399051	0.634971
400306	0
401150	0.236264
401589	2.989268
401738	2.793454
401922	2.629872
403225	0.915431
403311	2.146309
403320	2.146309
403934	0
405076	0
406362	7.629079
406368	7.438778
406375	7.629079
406402	5.661609
406414	0.259838
406611	7.828322
406732	9.417767
406862	7.828322
407420	6.966897
407429	6.295917
407478	6.966897
407483	6.295917
407507	6.778805
408484	0
409211	-0.044766
409389	0.01836
410128	0.542393
410131	0.289848
410138	2.59505
410139	2.754135
410140	2.754135
410142	2.754135
410143	2.402051
410194	2.066905
410755	2.070565
410799	2.047685
411460	0
413129	2.158523
413150	2.158523
413527	2.770946
413940	0.740699
414181	-0.176442
414207	-0.107172
414546	0.464794
414819	1.400443
414827	1.400443
415053	1.341751
415164	0.738257
415413	0.630937
415909	1.251254
415910	1.251254
415969	1.033828
416004	1.033828
416034	1.033828
416219	0.274931
416547	-0.158953
417180	0.695334
417358	0.763481
417628	2.2367
419178	0
421561	0.195438
421724	-0.090567
422497	0
423014	0.95192
423023	4.983786
423060	4.941438
423068	4.983786
423812	2.062579
423912	1.781505
423920	1.781505
424020	-0.157125
424663	5.718821
424806	5.981749
424944	7.21288
425148	10.158877
425192	7.759266
425518	4.440056
426979	6.600441
427016	4.93005
427054	6.941008
427263	2.759461
427269	6.829655
427418	6.735915
427751	1.411926
427852	1.101178
427964	0.985123
428410	2.604961
428607	1.496945
428610	2.166056
429739	2.378925
429811	1.142311
429821	2.309856
430161	-0.177809
430415	-0.193219
431034	2.195139
431035	2.195139
431075	-0.246957
431442	0.984234
436686	0
437557	2.205764
437773	2.205764
438659	9.978853
438668	9.919048
438672	9.695093
438675	9.875935
438676	2.510709
438677	2.510709
438684	1.83142
438731	9.551377
438744	9.052398
439174	3.042103
439476	13.761465
439588	17.885437
439605	19.890428
439609	19.17263
439649	19.990487
439683	19.716094
439719	19.716094
439728	20.09011
439731	19.25888
439736	14.516122
439749	19.25888
439772	19.856466
439781	5.447215
439810	4.750437
440097	20.500236
440440	3.520015
440459	3.226243
440466	2.502874
444353	0
445189	1.540517
445190	1.567838
445716	1.82658
445721	2.910995
445723	1.790515
446891	7.218625
446912	7.419382
447000	7.419382
447209	6.115229
447313	9.261861
447792	13.097383
447999	7.857593
448116	3.242908
448133	17.026871
448134	17.026871
448172	19.017425
448178	8.86709
448183	15.07573
448212	16.796347
448226	17.546214
448314	9.362796
448338	17.026871
448482	18.485013
448546	8.420229
448629	5.990355
448652	14.478962
448870	4.909118
449367	-0.009997
450530	2.434805
450531	2.236773
450842	6.422086
451031	4.773204
451275	3.616528
451343	-0.32619
451786	4.725377
451834	4.701374
451853	4.432595
451939	4.879457
452622	-0.054778
453076	0.206138
454721	3.898167
455089	3.982483
455093	3.982483
455103	3.982483
455174	4.638611
455214	4.234856
455376	7.77713
455385	5.976501
455562	8.055657
455610	4.587007
455641	6.866335
455673	7.034344
455683	6.671613
455684	15.064581
455686	15.064581
455728	5.902131
455766	6.180597
455802	14.645547
455837	6.180597
455914	9.784639
455961	6.231623
456021	13.052966
456103	11.450258
456125	7.740189
456173	5.398905
456480	4.873702
457002	0
457730	1.752967
457732	1.750266
461007	0
462715	-0.032815
463179	0.051064
463372	-0.088432
464910	0
465711	5.517551
465973	0.994666
465991	5.233363
466034	8.678246
466046	8.53482
466052	8.737917
466078	8.737917
466082	8.737917
467118	1.707629
