Position	Beta1
262947	1.878663
263787	1.822322
263880	1.853848
264249	3.550716
264511	2.964517
264625	1.904849
264633	2.54043
264971	1.696868
265649	4.131751
265684	4.131751
265927	3.967292
266808	6.398388
266815	6.398388
266939	6.244253
267281	6.853394
267352	-0.252451
267588	2.110903
267817	6.115752
267822	6.115752
267853	3.870881
267892	6.271827
267925	1.69482
270131	2.018345
270493	1.999358
270611	-0.184776
277389	0
278566	2.132796
278712	4.265592
279126	2.132796
280702	0
281542	4.265592
281655	4.265592
281727	4.265592
282476	0
283155	0
283723	-0.098
283900	1.943602
284347	6.206232
284419	4.137488
284444	4.137488
289260	0
291363	-0.124691
291378	-0.085992
293103	0
294019	1.578296
294093	1.494805
295294	0
296314	1.166712
296725	1.301472
297814	-0.183043
297946	0.143622
298563	0
301730	0
302579	1.141608
302587	1.073897
303634	0
304360	0.135153
304582	0.174768
305155	0
306240	0
309991	1.970538
309992	1.970538
310999	0.874862
311109	0.127004
311199	0.844932
311279	0.607891
314038	0
314660	1.141608
315105	1.073897
319750	2.118502
319791	2.130864
319962	1.361324
319963	1.361324
321615	1.436311
321897	1.436311
323512	0
325219	0.251195
325669	0.273171
325958	0.294483
327966	0
331930	0
333482	0
340022	1.31906
340025	1.31906
341924	2.464548
342052	2.530237
342305	2.530237
345504	0
346038	0
351229	1.49985
351374	1.49985
351393	1.49985
352391	2.466366
352401	4.613093
352561	4.613093
352571	4.613093
352709	3.911577
352710	3.911577
352842	6.862868
353230	2.249776
353313	2.249776
353328	2.249776
354481	1.840975
354482	1.840975
354987	0
356798	3.071941
357001	0.391232
357010	7.163896
357142	10.896421
357436	12.239568
357449	12.239568
357579	10.600891
357593	10.600891
357683	8.842965
357808	1.034028
357814	4.393481
363253	4.952392
363479	5.106187
363482	5.106187
363510	4.530471
364412	0
365275	2.903152
365354	2.903152
365411	-0.165865
365682	2.88204
366008	1.670663
366850	0
367383	-0.155501
367489	0.010672
369630	0.133832
369893	0.059968
369966	-0.193823
371098	0.003149
371296	-0.057668
372139	0.596011
372438	0.993757
372938	1.539299
373150	1.073603
373691	1.941943
373870	-0.311692
373930	1.972761
376151	0
377049	0.657688
377334	0.342082
378458	0
383235	0
383843	0
385045	2.205764
385162	2.205764
386917	3.431858
386970	3.935228
387046	3.920974
387876	-0.079926
388349	2.410688
388507	0.056221
388670	2.430406
388705	0.386054
389212	0.776922
389215	0.698736
389688	0.560455
389692	0.989986
389752	-0.345348
389949	1.029866
390415	2.553494
390678	5.046607
390679	5.046607
390711	5.046607
390715	5.046607
390770	5.148994
390908	-1.039412
392462	0.300082
392878	-0.312656
392899	0.206141
394552	0
397698	0
398592	-0.159694
398896	-0.157729
400189	0.284489
400190	0.05419
401911	1.578296
402289	1.494805
403716	1.187419
404012	0.956074
405652	-0.082215
405740	-0.052495
412046	0.741091
412328	0.73684
412872	0.0171
413335	-0.117934
414309	0.444659
414544	1.044299
414681	-0.502859
415015	0.427914
415516	2.288553
415728	2.288553
416491	4.280452
416497	4.280452
416515	4.280452
416940	4.427837
416951	4.427837
417891	0
420052	1.516494
420312	1.735814
420321	0.919707
421184	0
421914	0
422491	1.067949
422833	6.022228
422948	8.980482
422979	10.237743
422986	7.205333
423026	12.155452
423139	6.888954
423148	7.826996
423254	13.521958
423267	10.07183
423270	3.69135
423287	13.43556
423313	16.191588
423339	15.569123
423379	17.236622
423438	20.424016
423470	20.32773
423473	18.082252
423485	17.088418
423557	19.284617
423558	19.284617
423579	16.157338
423681	11.911581
423724	6.478718
423736	6.478718
423764	22.481437
423775	21.694612
423791	20.628561
423794	20.628561
423845	14.877656
423863	19.850738
423885	19.527547
423893	19.527547
423977	15.715692
424086	17.059658
424125	10.789038
424137	10.21943
424143	10.21943
424168	12.939802
424170	10.789038
424180	14.559703
424181	12.697734
424191	12.783726
424254	13.127868
424290	9.193251
424359	12.192881
424772	4.262649
424982	2.205764
425870	0.926404
426002	0.964347
426180	0.972728
426281	0.053591
426800	-0.056826
426815	-0.18693
427464	1.183201
427506	15.371184
427526	15.371184
427666	4.184543
427670	19.489701
427721	19.489701
427802	3.417061
427813	3.417061
427852	19.489701
427855	19.489701
427860	19.489701
427861	19.489701
427946	19.489701
428091	15.774905
428115	15.774905
428124	3.595342
429057	9.51134
429085	9.51134
429201	9.51134
429203	9.51134
429204	9.51134
429499	9.043726
429505	1.320371
430076	0.842401
430164	2.907046
430367	3.830128
430394	3.415021
430437	4.000641
430444	4.000641
430991	6.501399
431061	-0.215029
431278	5.975195
431307	5.435045
431334	6.541746
431340	3.117704
431369	1.696118
431399	6.386203
431652	5.510347
432018	0.548044
432021	0.866484
432058	1.866222
432073	2.557756
432135	3.188428
432156	3.136105
433893	1.966435
434093	2.102106
434271	2.713439
434462	2.707988
434762	4.289158
435096	7.269532
435155	6.092852
435163	6.598346
435399	8.205706
435455	12.937156
435473	12.757539
435593	14.556553
435680	9.412114
435819	15.230746
435830	15.82395
435904	14.043388
435926	16.48828
435937	2.892545
435990	2.91586
436049	13.060058
436260	10.56518
436273	10.166603
436287	10.291908
436290	10.56518
436298	10.402568
436896	12.471262
436979	0.400331
436995	5.579699
437010	12.580442
437086	11.88934
437096	6.426318
437098	13.061305
437130	12.123831
437141	13.061305
437299	13.061305
437336	13.061305
438572	0
439616	-0.100719
440025	1.823539
440434	1.387949
440486	3.777893
440564	0.909525
440691	1.73173
440728	1.630484
441974	0.745867
442418	7.876685
442616	7.972575
442662	7.972575
442725	7.914116
442744	7.808726
442745	7.808726
442880	8.980467
442993	8.377394
443322	2.814372
443412	1.013554
444540	2.480045
444798	4.583356
444960	4.695421
445092	0.203938
445233	5.192256
445257	4.879873
445526	3.89099
445576	1.153923
446022	1.659838
446628	2.132796
446634	2.132796
447405	24.9439
447425	24.9439
447450	24.9439
447462	24.9439
447478	23.116284
447480	23.116284
447508	2.952848
447514	20.996043
447577	24.398659
447586	24.398659
447591	24.350741
447599	24.398659
447618	24.398659
447703	26.081654
447723	26.693007
447737	26.693007
447969	5.064367
448154	6.613515
448206	0.061485
448331	0.974376
448372	1.398202
448988	0
449689	2.012885
449919	3.940382
450281	2.002229
450466	0.960777
452764	0.832732
453120	2.136329
453167	3.893182
453370	0.897767
453547	4.906821
453833	3.806192
453904	3.509147
454865	0.161705
455196	2.858543
455590	3.703221
455968	5.486216
456051	5.486216
456060	4.095249
456061	1.636103
456073	5.615604
456125	5.61394
456127	5.61394
456291	8.049994
456325	8.049994
456405	7.489292
456411	8.049994
456421	8.049994
457689	0
458911	0
459460	4.31343
459473	4.101434
459486	4.441852
459938	4.613178
461483	0
462001	2.288553
462075	2.288553
463095	0
464755	0
465403	2.539914
465462	2.547993
465556	0.465581
466066	2.012885
466069	2.012885
466576	0
467281	1.683829
467322	1.683829
467663	0.135143
467910	1.46288
468079	1.529376
469581	1.904225
470039	5.571285
470044	4.592069
470091	5.282879
470493	6.943981
470901	0.118395
470978	1.63954
471725	0
472732	0.022834
473128	3.124779
473601	6.920155
473621	8.429488
473752	6.850038
473753	6.850038
473928	8.711967
474323	1.861929
474991	0
476575	0
477287	3.98243
477434	4.232766
477495	8.719966
477510	2.975145
477576	8.415802
477582	8.719966
477628	8.474685
477663	7.514363
477935	7.019024
478451	3.616772
478507	2.951673
478514	2.951673
478725	3.546435
478733	3.546435
479316	3.04369
479320	3.04369
479322	3.04369
479776	2.146895
480048	1.183077
480540	1.343416
481677	0.600354
481692	1.521248
481720	0.276016
481954	2.508532
482217	0.741226
483404	0
484358	1.503926
484651	2.480571
484972	2.475908
485402	0.371362
485406	1.440389
485593	0.108018
486041	1.797971
486150	1.610796
486500	-0.195145
487026	2.976511
487103	2.618633
487501	2.966012
487535	0.095518
487641	0.334078
488255	0.583102
488260	-0.343427
488265	0.602037
489844	0.505509
489857	-0.022981
490020	-0.124139
490890	4.194005
490891	4.194005
491013	3.444393
491042	0.880621
492920	1.001729
493155	1.785084
493349	0.784667
493553	1.001729
495164	-0.079968
495531	0.338061
495988	0.031437
496957	0
497953	0
498555	0.067541
498776	0.461089
501396	0.85615
501451	4.839878
501564	4.663744
501627	1.04267
501812	4.823608
501908	4.348449
502489	0
503012	2.95604
503104	2.937619
503159	2.298081
503234	2.298081
503237	2.352665
503238	2.452129
503239	2.518179
503240	2.829069
503241	2.829069
503783	2.117533
503836	-0.21193
504002	2.090064
504524	-0.148072
504714	-0.276656
505086	-0.141211
505768	0.510049
505788	0.360883
505803	0.512928
506559	1.793093
506581	1.807886
507678	2.053098
507706	2.007593
507751	1.21927
507772	1.111202
507882	1.202659
509713	0
510380	0
511517	0
514955	-0.065792
515072	0.151203
515835	3.698497
515869	3.332274
516333	2.270902
516334	7.083685
516389	3.753726
516438	2.017505
516488	3.43439
516502	4.919529
516840	1.877328
516898	3.917142
516904	3.917142
516969	2.39321
516984	3.874976
517010	0.390242
517046	-0.699605
517452	1.280896
518473	8.480465
518495	2.253978
518499	8.480465
518502	8.480465
518504	8.480465
518570	8.708773
518575	4.834616
518582	8.708773
518585	8.708773
518874	5.608922
518897	9.782376
518917	9.782376
518936	4.914597
519016	4.064643
519035	2.540832
519069	2.54413
519387	4.357695
519804	5.032337
519852	5.032337
520005	6.349763
520149	6.131923
520155	6.131923
520407	3.968331
520468	3.968331
520480	1.375273
520501	-0.028817
520549	1.541651
520622	0.372441
520665	0.998378
521613	4.355693
521648	4.224325
521679	4.092958
521712	2.744205
521823	2.627976
521872	3.977161
521941	4.01102
522121	5.214043
522173	4.94983
522196	4.554587
522458	-0.004091
522459	2.388514
522462	0.755813
522604	-0.004091
522699	2.036724
522756	2.327202
522778	2.327202
522840	2.327202
523223	2.529407
523232	2.529407
523400	2.093691
523472	-0.179586
523651	0.267007
523940	0.417773
524234	-0.189874
527584	1.134165
527611	1.388476
527738	1.388476
528096	1.23045
528433	0.504762
528455	4.322106
528867	3.787952
528901	3.787952
529193	6.842506
529471	5.2697
529560	4.712422
529602	0.648853
529635	4.712422
531014	1.094089
531057	1.143367
531313	1.332054
531526	1.357249
531856	0.058377
532193	1.356497
532225	1.313344
533527	0.940801
533606	-0.114355
533906	3.498246
534251	3.576891
534323	4.539379
534432	2.749312
538917	1.4884
539374	1.4884
539969	2.84364
539972	2.84364
540275	2.84364
540462	0.31619
541090	8.96642
541091	8.96642
541115	1.093228
541147	8.96642
541184	8.96642
541186	8.96642
541193	8.96642
541414	8.96642
542282	1.70804
542661	1.568178
542785	-0.133692
544730	0.699589
545185	0.563204
545853	0
547198	1.579217
547266	1.626998
548110	2.850343
548294	2.999161
548319	0.466115
548499	3.090912
548868	-0.189613
549589	5.155111
549641	2.667491
549645	7.06557
549692	8.007526
549717	8.112789
549844	3.699276
549864	8.112789
549990	9.66285
550135	5.007851
550664	4.329528
550742	6.869681
550764	3.54333
550839	5.758181
550850	2.804957
550856	6.869681
550869	6.712284
550872	2.804957
550873	3.816963
550887	6.869681
551417	7.110672
551432	9.566941
551579	13.600076
551656	14.133104
551850	11.448853
551852	11.448853
551895	16.89878
551921	14.831064
551968	13.799182
551972	13.93084
551983	13.93084
552009	10.023653
552261	14.221929
552292	2.652117
552627	6.12833
552722	6.024629
552884	4.141541
552890	1.197857
552985	1.231734
554101	0
555109	1.105592
555134	0.805303
555931	0
556582	-0.102981
557016	0.080231
557704	2.989196
557774	2.295365
557806	2.295365
558094	5.408359
558193	1.864666
558194	5.408359
558216	3.048119
558220	1.888353
559292	0
560315	0.677706
560594	0.890619
561874	1.898877
562164	1.940303
562975	0.058923
563309	0.932597
563534	0.525585
564139	2.068744
564348	2.068744
565197	0
566941	0
567819	1.691833
568226	2.810185
568281	2.63484
568371	3.564994
569269	0.307781
569530	0.284066
571631	3.369723
571638	3.369723
571679	1.802307
571820	1.721437
573726	0
575065	1.647101
575066	1.530497
575953	0
578278	0
579884	1.529754
580028	1.390387
580914	0
581476	0.894608
581955	2.896141
582038	1.959655
582082	-0.133575
582166	2.318256
582358	0.646352
582535	0.815468
582550	0.974487
582557	0.974487
582590	0.393873
582591	1.918421
582670	1.111803
582805	0.210364
584008	0.998185
584212	0.966195
584785	0
587094	0.478191
587244	0.471996
587277	1.794204
587286	1.676197
587980	8.162179
587987	6.436321
587996	8.162179
588005	6.813315
588006	7.426969
588052	7.56064
588057	6.436321
588135	9.121449
588161	2.148872
588295	2.129335
588464	9.447812
588632	3.26732
589196	0
589797	0.780022
590277	2.6521
590336	2.560655
590348	3.077813
590349	3.077813
590749	1.951826
590831	1.264684
591250	0.804499
591492	1.670663
592576	1.746143
592597	1.70804
593384	-0.035052
593871	4.403735
593981	5.53224
594036	4.055185
594051	3.843739
594108	3.796079
594139	3.721497
594144	3.721497
594166	5.266183
594340	3.796554
594446	4.227624
596314	1.234383
596487	1.247904
597425	0
598039	1.018844
598048	0.417156
599013	3.601829
599015	3.601829
599235	3.325409
599237	1.928539
601717	0
602443	0.622086
602761	5.140236
602812	3.865395
602895	0.613878
602981	7.065782
603237	18.877948
603471	18.034895
603487	16.360963
603491	16.360963
603529	16.360963
603538	16.360963
603557	16.360963
603727	16.360963
603769	10.465354
603815	10.465354
603851	0.342095
603880	0.985084
604370	0.552959
604849	7.78024
604866	12.267751
604873	12.460998
604951	14.240482
605020	16.274855
605022	16.274855
605115	16.274855
605427	22.698097
605448	2.159237
605485	21.987415
605628	17.680766
605629	17.680766
605631	17.680766
605634	19.299574
605636	19.610792
605711	18.646387
605738	20.499268
605763	18.646387
605775	18.730086
605826	19.91894
605829	19.91894
605850	19.91894
605896	21.467932
606024	21.681693
606025	21.681693
606161	17.28144
606267	4.279518
606297	14.016094
606416	11.479002
606437	12.344082
606485	12.111302
606579	5.463874
606585	2.567135
606634	10.409362
606764	6.435302
606820	5.405142
606860	7.770804
607631	1.077685
607834	5.012048
607865	1.539642
607874	5.532063
607876	1.71441
608197	6.107946
608226	5.821809
608366	10.145822
608731	9.537854
608743	9.704485
608763	9.704485
608780	13.850552
608785	16.056317
608966	-0.532652
609132	-0.657254
609269	7.185384
609276	8.137732
609281	5.931967
609760	1.945044
609821	2.320565
609829	2.320565
609914	2.437612
609993	3.48726
610002	2.293006
610364	6.156251
610452	7.029189
610625	4.270395
610640	4.480201
612734	1.940303
612789	1.898877
613515	0
614938	0
616263	0
616832	-0.151281
617229	2.730488
617402	-0.323136
617450	5.031228
617467	3.221586
617800	3.132351
619424	0
620823	0.798505
621290	9.163423
621304	9.163423
621401	9.198475
621431	9.198475
621618	7.979497
621623	7.979497
622724	0
623305	3.967292
623626	3.977615
623662	3.977615
624063	-0.260811
624675	2.432383
624775	4.528553
624809	4.402906
625119	4.528553
625701	6.86419
625954	7.570344
625996	7.570344
626096	7.570344
626127	7.570344
627062	2.440967
627111	1.626619
627214	1.55061
628685	0
631562	0
632112	1.091487
632372	1.524872
632799	0.536504
633599	2.120334
633665	2.151503
634227	-0.067082
634257	2.52052
634639	3.744076
634742	4.067973
635032	2.064533
637198	0
638156	0
638719	1.202054
638728	0.777092
639187	3.053276
639192	3.150077
639274	3.164178
639468	2.788198
639546	4.423131
639732	2.642713
639756	2.709556
639859	1.42511
639927	2.188471
640414	6.505256
640471	5.489146
640523	12.421903
640538	4.97276
640552	12.421903
640601	12.44201
640603	12.44201
640616	12.960506
640717	17.52145
640787	17.52145
640837	7.625324
640886	18.183668
640938	18.317783
640982	10.194747
641078	11.727608
641121	12.16545
641131	12.089924
641140	12.089924
641383	6.132481
641413	6.702388
641462	4.062452
641503	6.381648
641505	6.241933
641667	1.26492
641675	5.687412
642070	3.087498
642284	1.521968
642341	2.427859
642342	2.427859
642568	2.420948
643041	1.725557
643282	1.823727
643836	0
644770	0
645371	0
646106	0
647668	0
648863	1.216944
649160	1.297569
652237	1.651558
652268	1.539868
653039	5.583775
653120	5.583775
653165	3.314098
653247	5.52786
653966	0
654565	1.15205
655018	0.679336
655022	1.237762
655540	1.671198
655639	2.434805
655833	2.276019
657431	0
658051	0.376287
658205	0.710542
658759	0.018929
658767	0.99989
659494	2.288553
659892	2.288553
660944	1.457551
661035	2.436613
661250	0.530971
661340	2.396438
661564	1.508626
662030	0.069686
662593	-0.52545
662759	9.434109
662764	9.434109
662891	9.434109
663052	9.434109
663059	9.434109
663735	3.735984
663738	3.735984
664141	8.456084
664182	9.013847
664312	4.043822
664329	6.678264
664349	7.865683
664464	3.872169
664530	7.526518
664536	7.865683
664568	3.872169
664600	2.972472
664842	4.651507
665268	1.187419
667688	0
669947	0
671312	0
672329	0.823191
672454	1.670315
672669	1.670315
673473	-0.278143
673556	0.645471
673785	0.876511
676355	0
676881	1.981538
676925	0.386883
677072	1.981538
677157	4.783767
677164	4.783767
677633	2.928144
677970	-0.192697
678164	-0.155875
678747	2.283873
678891	1.03557
678934	1.668033
679076	1.283308
680416	1.596701
680574	0.086415
681710	0
684357	0
686250	0
687252	0
689553	0
690361	0
691581	0
692760	0
696296	0.294629
696626	1.787678
696743	0.895568
697542	0
698649	0
699360	0.033086
699369	10.566426
699403	13.656015
699486	13.656015
699535	13.656015
699536	13.656015
699620	18.233122
699628	18.233122
700058	13.59427
700067	13.59427
700181	11.305717
700279	11.305717
700283	10.601669
700657	6.72861
703755	0
705006	6.209528
705044	5.10579
705142	6.055562
705498	6.209528
708523	0
710166	0
711714	0
712277	0.955827
712618	1.090396
725962	0
727533	0
728674	3.5766
728814	9.145162
728818	8.686362
728844	4.949349
728880	3.490106
728931	13.8957
728966	14.184287
729038	5.850805
729064	16.197173
729082	14.632648
729119	18.077527
729213	18.048276
729237	19.890755
729540	13.448306
729610	9.222691
729715	7.113339
730200	1.579217
737497	1.267649
737557	1.267649
738108	8.116834
738388	8.487828
738427	9.832006
738429	6.621297
738430	7.170886
738432	9.832006
738434	9.434218
738435	9.434218
738436	9.434218
739816	1.892045
739982	1.814527
