Position	Beta1
118369	15.771344
118660	8.586377
118940	5.322477
119200	3.50452
119400	3.50452
120090	-0.458348
120299	5.298988
120303	4.767846
120338	5.298988
120380	4.526278
120693	-0.274537
121525	4.650183
121526	4.396331
121635	2.29651
121697	4.231772
121698	4.781555
121869	4.82371
122493	0.064863
122494	0.064863
122760	-0.422441
123114	-0.340453
123274	1.528024
123537	-0.115336
124043	7.644733
124147	9.184601
124223	9.781956
124276	9.838507
124373	9.184601
124375	0.906196
124589	8.186949
125996	15.185467
126023	15.185467
126059	15.185467
126170	15.173625
126172	16.583749
126173	16.583749
126175	16.583749
126176	16.583749
126289	16.583749
126658	8.524652
127223	0
128544	7.363901
128717	9.067398
128718	9.067398
128722	9.067398
128814	10.770895
129189	8.710791
129274	3.513625
129672	5.582218
129779	4.289206
129972	2.267274
130009	2.670037
130241	4.583608
130637	7.32896
130682	7.32896
131122	9.886499
131131	9.49597
131373	5.80345
131549	5.866917
132095	0.606762
132102	0.242305
132387	2.453315
132534	2.938413
132545	2.830311
133298	-0.08533
133348	-0.098
133948	2.195498
133958	-0.251845
134157	2.220583
134976	0
136164	0
143804	0
144399	2.151503
144414	-0.069487
150095	0
150931	0
151696	0
153620	-0.060443
153712	-0.060443
156205	1.388701
156602	0.224568
157204	-0.00849
157243	-0.085928
157870	2.001078
157929	1.969732
158334	4.309023
158656	1.476045
158657	1.476045
158944	2.176965
159395	-0.366942
159399	0.751727
160688	0.279895
161187	-0.189133
161814	2.012885
162197	1.688785
162505	2.481072
162525	2.042543
162559	1.968624
162914	1.31218
164137	0
165349	0
166464	1.842479
166545	1.870099
167636	-0.05842
167897	-0.145031
168285	-0.091493
170552	0.049271
170804	1.553177
171023	1.759517
171420	-0.151679
172585	-0.158406
172714	-0.129133
174076	0
178064	0
180356	0
183774	1.322278
183993	2.799646
184417	9.955038
184546	9.442457
184551	9.442457
184594	9.442457
184622	7.26726
184681	9.442457
184684	9.442457
184685	9.442457
185240	1.956209
185595	2.693427
185599	2.693427
185610	2.679204
186344	0
188032	1.743102
188432	4.137872
188476	3.758548
188836	1.985791
188913	8.204736
188927	8.204736
188932	8.204736
189374	6.761445
189391	6.761445
189407	6.761445
190093	0
190866	2.704578
191191	2.704578
191343	2.704578
192667	9.962493
192668	9.962493
192695	9.962493
192705	1.251967
192707	9.962493
192729	9.962493
192749	9.962493
192776	9.962493
192851	9.962493
193766	2.432279
193816	2.432279
193832	2.432279
194501	2.391221
194698	1.803167
194701	2.326858
194702	2.07011
195775	7.348487
195780	8.923085
195797	8.923085
195879	12.072283
196147	13.836971
196279	12.102445
196305	8.633393
196327	8.633393
196633	4.429331
196972	1.279362
196974	0.170207
197521	1.427903
197597	0.437005
197929	1.457281
198470	1.086032
198793	3.583725
198817	3.583725
198853	3.555451
199670	0
200223	1.795252
200342	1.753132
201192	0
201898	0
202774	0
203499	12.447789
203738	12.447789
203768	12.447789
203781	12.447789
203808	5.526816
203842	12.447789
203843	12.447789
203864	13.928933
203886	3.051098
203989	19.013313
204351	7.920033
204400	6.976137
204405	6.976137
204406	6.976137
204669	1.236334
204689	3.135054
205223	2.211307
205226	2.150567
205227	0.132062
205332	2.211307
205595	0.963305
205853	0.708923
206116	3.22471
206458	0.015824
206914	2.665152
207081	-0.102692
207891	0.082219
208089	0.777742
208322	1.080491
208708	2.432065
208968	1.829713
209300	0.966872
210914	0
212090	7.303706
212123	7.303706
212165	7.303706
212166	6.629206
212183	5.232597
212335	6.446137
213283	1.964652
213683	1.964652
214798	0
215352	2.012885
215353	2.012885
216169	0
217096	0
219114	0
220179	0.152384
220330	-0.124758
220786	0.586216
221288	1.892045
221412	1.814527
221938	-0.139898
222000	0.175233
223211	7.29491
223415	9.118637
223488	9.118637
223512	9.118637
223563	9.118637
223727	7.29491
224356	1.836701
224422	0.062252
225382	-0.056826
225824	-0.18602
226489	0
231960	0
233864	0
236785	0.244805
236877	-0.021487
237496	0
240114	2.303441
240222	2.498122
240319	2.498122
240630	0.049778
240880	2.109817
241307	8.912826
241329	8.912826
241474	1.878006
241516	8.622515
241521	8.622515
241524	8.622515
241552	7.2626
241554	7.2626
241590	1.884176
241790	3.040573
241928	9.950607
242013	5.003047
242115	8.635387
242156	8.635387
242160	8.635387
242175	8.635387
243870	1.429382
244220	1.287193
245228	0
246539	0
247455	0
248864	0
251568	1.360092
251628	1.25003
255349	0.486165
255617	0.041863
256459	0.020464
256542	0.06019
257140	1.391173
257223	1.391173
257780	1.840975
257844	1.840975
258525	0.563026
258722	1.033046
259454	3.629053
259513	4.180598
259883	4.180598
261050	3.145337
261113	0.50507
261182	3.145337
261234	2.435053
261709	6.105957
261790	6.725298
261804	6.725298
261807	6.725298
261808	6.725298
261816	6.725298
261966	-0.174597
261976	-0.199453
262275	7.282036
262318	2.039935
262390	2.039935
265128	1.817733
265270	1.817733
266077	0.129811
266099	1.950341
266543	3.577002
266788	1.630633
267396	8.767693
267681	9.021361
267754	9.021361
267832	8.767693
267855	9.021361
267857	9.021361
269332	3.168909
269343	2.659105
269559	3.080061
269759	5.022142
269958	2.544548
270119	0.278758
270295	0.949076
270482	1.202461
270821	1.19821
274089	0
275920	0
276912	1.570726
276915	-0.102765
277148	1.560302
278139	6.398406
278165	6.398406
278239	5.621477
278516	11.36441
278593	12.355154
278672	12.123778
278877	9.790299
278922	11.281756
279078	9.464023
279098	7.933543
279170	6.537188
281621	0
283535	0
285260	3.520137
285263	0.490623
285350	3.520137
285411	3.520137
286506	1.318553
286699	0.794494
286862	1.13106
287761	2.027373
287766	2.027373
287819	0.588095
288291	3.314007
288367	2.419399
288369	2.419399
288569	-0.579551
289386	0
293164	1.800331
293335	3.69576
293345	3.093975
293699	0.28157
293751	2.866752
293769	2.866752
294800	5.94954
294915	5.94954
295055	6.781078
295115	7.325384
295116	3.365072
295518	2.589351
296088	6.073276
296143	6.073276
296252	6.073276
296575	5.782489
299057	3.431858
299062	3.920974
299063	3.935228
301029	1.962863
301397	6.325155
301532	6.3832
301700	6.292841
301857	5.935132
302005	5.09314
302540	0
303090	8.082389
303097	8.082389
303101	8.082389
303172	8.082389
303174	8.082389
303580	6.34906
303977	2.090559
303981	0.482441
304703	4.443696
304845	-0.19263
304987	3.756627
305011	4.443696
305071	3.957715
305917	1.196804
306135	1.101492
307242	3.635466
307290	3.635466
307458	3.904159
307895	0.370749
309701	4.163694
309718	3.818353
309719	3.818353
310199	4.135849
310202	3.513453
312042	-0.324145
312045	3.335181
312196	3.263658
312246	3.241559
312701	0.168379
315336	0.393096
315503	3.049932
315849	0.195061
316781	-0.185275
316805	0.443776
317389	1.970538
317419	1.970538
318715	-0.139645
318902	0.040565
321108	0
321775	2.027879
321800	4.455024
321883	4.455024
321939	7.206786
321947	2.051738
322034	7.495062
322035	7.495062
322212	3.002319
322213	3.002319
322216	7.454671
322589	2.93823
322726	2.605494
322783	2.759403
323272	1.607901
323380	-0.122344
323462	0.543439
323957	2.918829
324269	1.930362
324292	2.980282
324343	2.035334
325259	4.703464
325310	4.61376
325337	4.960052
325643	4.960052
325646	6.483602
325666	6.483602
325714	6.084701
325724	6.084701
325752	5.873023
325755	6.293209
325770	5.858923
326198	15.547464
326284	12.144219
326299	12.144219
326312	12.144219
326315	12.144219
326340	12.144219
326348	12.144219
326392	13.238408
326407	13.238408
326440	13.238408
326581	13.236248
326617	1.671881
326866	7.434805
326871	5.09125
327076	7.488862
327102	7.598242
327300	1.749524
327301	6.352169
327437	1.878191
327642	1.232711
328837	2.288553
329295	6.72861
329381	8.566765
329476	8.880113
329849	6.446432
329855	6.591559
330457	1.539868
330916	1.651558
332295	0
333299	4.802312
333300	4.802312
333524	3.816127
333573	4.585862
334144	6.906426
334179	6.906426
334185	6.299214
334186	4.840036
334271	4.527022
334454	4.804118
334551	4.464752
334553	2.707801
334557	6.744248
334558	6.49068
335510	0.708939
335803	1.482357
336069	0.932696
337186	0
343899	0
344775	0
345674	2.023886
345685	2.023886
345878	2.023886
348330	0
348967	0
349796	1.273028
350038	0.084737
350115	5.538766
350338	4.642812
350419	5.197021
350468	6.697648
350476	6.160443
350488	6.697648
350551	6.891557
353350	0
354413	0
355719	0
357681	0.270999
357754	2.017962
358230	1.420193
360890	1.360092
361328	1.25003
363348	1.400748
363499	4.442203
363886	4.566826
363927	4.867395
364121	4.568939
364559	0.960777
366929	1.694253
367039	1.623599
368138	6.04352
368171	5.910386
368430	12.83614
368561	14.314594
368599	14.411921
368645	13.00311
368728	11.220999
368730	12.180108
368732	12.180108
368768	12.180108
369009	11.814237
369344	6.007932
369348	6.007932
369442	5.44915
369613	5.903644
369943	1.189288
370541	0
371477	0
372380	1.224854
372879	3.455531
372907	1.815824
373097	2.132194
374701	5.458902
374851	4.823614
375090	6.997607
375177	6.997607
375402	2.605776
376020	1.962863
376166	2.019361
376670	0
377510	6.291547
377753	13.381238
377828	14.287666
377835	14.287666
377909	13.568104
377968	17.913377
377986	17.913377
377994	18.819805
378028	17.913377
378030	17.913377
378042	17.913377
378062	17.913377
378100	17.913377
378124	17.913377
378139	17.913377
378146	-3.635281
378176	17.913377
378276	17.006949
378411	14.341114
378423	14.341114
378448	14.341114
378450	14.341114
378492	12.528258
379446	0
380400	2.181713
380704	3.376357
380731	3.378011
383869	0
384560	-0.03694
384583	3.876192
384632	6.514312
384702	6.514312
385056	9.717172
385099	8.479099
385109	8.479099
385242	4.079071
385342	5.84098
385381	5.84098
385425	4.191943
386015	0
386901	0
387811	0
388615	2.472583
388806	2.49955
388933	0.933612
390742	0
393081	-0.147657
393363	-0.396039
393590	5.413927
393646	5.594902
393797	5.594902
394041	5.294742
394740	0
397698	1.538223
398018	1.41127
398541	2.023886
398940	2.935789
398988	2.935789
399174	1.690487
399175	1.690487
399259	1.756875
400238	0.316836
400257	0.551963
402306	0.799835
402423	0.077347
402931	7.095873
402956	7.931324
403046	7.931324
403054	9.146312
403121	6.28085
403123	6.28085
403298	8.950182
403368	8.505119
403554	5.448859
405725	0
406926	4.924512
406965	7.573338
407205	10.283046
407211	10.283046
407212	10.283046
407214	10.283046
407478	9.204876
407480	9.204876
409061	11.045852
409153	11.045852
409165	11.045852
409171	11.045852
409219	11.045852
409377	11.045852
409424	11.045852
411253	2.947338
411278	2.947338
411667	3.431546
411695	2.231217
411915	0.835661
412083	1.804798
412277	1.44269
412284	1.550732
412689	-0.091656
413586	1.049328
413731	1.224854
414675	3.544472
414684	6.929555
415143	7.226423
415178	5.385448
415181	5.385448
416360	7.131245
416362	7.131245
416367	7.131245
416399	7.131245
416739	6.121921
417759	3.558585
417772	3.558585
417877	0.63674
417965	3.558585
418711	13.504657
418752	11.883944
418876	15.253875
418887	15.253875
418960	15.253875
419030	17.003092
419035	17.003092
419060	17.003092
419139	12.414544
419232	17.296016
419493	15.923262
419683	10.258034
419702	10.492131
419734	9.31094
419823	11.099926
419975	22.145778
420060	20.39656
420316	20.250728
420388	22.091703
420444	22.091703
420447	22.091703
420459	22.091703
420464	22.091703
420467	22.091703
420694	18.409753
420771	18.409753
420822	16.568777
420855	16.568777
421377	0
422295	8.697746
422376	8.697746
422396	8.697746
422580	8.697746
422600	8.697746
422722	6.800461
423801	10.900598
423811	10.900598
423815	10.900598
423929	10.900598
424117	10.587063
424153	10.900598
424187	10.587063
427625	0
428633	1.651558
429112	1.539868
430002	3.589862
430267	6.750795
430489	10.927962
430539	8.247252
430674	8.537005
430784	7.121889
430818	7.370379
431762	0
447957	7.004908
448003	7.384991
448015	7.384991
448074	7.384991
448152	6.661055
450246	3.673402
450318	3.79674
450498	3.79674
451441	1.651558
451443	1.539868
453493	1.832088
453780	3.673402
454110	1.832088
455647	2.288553
455909	2.288553
457873	3.552557
457880	3.476976
457939	2.696921
457940	1.166633
457959	2.696921
458044	3.17389
458740	4.025771
458741	4.025771
458873	4.025771
459525	7.653947
459579	7.686629
459582	7.686629
459583	7.686629
459608	7.653947
460109	5.635988
460135	5.906125
460542	7.91901
460554	7.91901
461036	6.038656
461064	2.012885
464166	1.582636
464247	1.594536
465914	5.069387
466078	6.693822
466166	6.693822
466384	6.205965
466432	5.469565
466924	2.297219
467250	4.857255
467497	3.647837
467578	7.758185
467669	11.788973
468033	11.705689
468045	11.226473
468048	11.705689
468081	9.842208
468087	9.842208
468094	3.862565
468197	8.823402
468254	7.978931
469557	0
472036	0.167568
472426	1.188854
473525	1.814527
473605	1.892045
477073	1.189956
477121	1.162114
477817	0
478590	30.833763
478595	30.833763
478599	30.833763
478602	30.833763
478607	30.833763
478613	30.833763
478710	30.833763
478719	30.833763
478731	30.833763
478743	30.833763
478744	30.833763
478753	30.833763
478758	30.833763
478797	29.575797
478798	29.575797
478857	30.227089
479082	29.575797
482289	0
484129	1.793093
484382	1.807886
485088	0
485765	1.889437
485989	3.778873
486279	1.889437
486946	0
489413	5.893955
489676	7.858607
489691	7.858607
489799	7.858607
489988	5.893955
491914	5.233889
491919	5.233889
491939	5.233889
492057	9.883279
492500	5.99553
492511	7.159929
492517	6.987685
492879	5.31745
494438	0
495340	8.104859
495790	9.874331
495791	9.823094
495805	8.636752
495806	0.34133
495807	9.823094
495811	0.293025
495958	8.152776
496401	1.162114
497709	0
499155	0
500115	0.286919
500178	1.933572
500314	1.933572
500387	0.765152
500488	0.255114
500602	0.4159
502149	2.378874
502390	2.793611
502607	3.626776
502660	2.383544
502669	1.916995
505087	0.020464
505329	0.06019
507642	0
508440	0
510699	0
513133	1.189956
513136	1.162114
513705	0
516291	0
517075	0
517581	0
518697	0
519580	6.875252
519613	6.785749
519765	6.875252
519807	6.875252
520068	0.08218
520559	13.089021
520712	13.332197
520727	13.332197
520732	13.332197
520778	13.332197
520796	13.332197
520848	13.332197
520993	17.179413
521395	11.369245
521397	11.369245
521516	8.255728
521522	9.445638
521523	9.445638
521784	0.328306
521874	11.236188
522369	5.403835
522743	3.714159
522816	3.714159
523522	5.770823
523711	11.541646
523866	11.541646
523974	11.541646
524036	9.618039
524065	9.618039
524178	11.541646
524631	9.942803
524905	0.240174
525047	12.077474
525075	12.077474
525080	12.077474
525083	12.077474
525089	11.530204
525232	10.222679
526557	3.53687
526754	5.316208
526979	9.398075
527158	7.561374
527371	5.770823
527378	5.770823
528159	3.760309
528536	3.760309
528597	3.664176
529723	1.68495
530051	3.328809
530327	1.68495
531906	2.611558
531982	2.611558
532084	2.611558
532818	1.807886
532826	1.793093
534305	1.892045
534346	1.814527
535583	2.012885
535819	2.012885
537417	0
537958	2.495807
538182	2.10202
538192	2.10202
538489	1.437991
538801	0.186232
538908	3.065376
539405	5.965561
539407	5.965561
539493	5.893955
539598	5.893955
540384	0
541464	1.087656
541467	6.879552
541540	5.694089
541702	10.770398
541860	15.85091
541939	15.85091
542071	12.581651
542122	12.581651
542272	10.773765
542284	9.803954
542301	9.221813
543391	1.400748
543442	1.390097
544376	1.275431
544832	1.293012
545610	0
546127	0
549720	3.602912
549927	6.890236
550201	9.503689
550202	9.327069
550250	8.257493
550395	7.413585
550648	14.367404
550989	7.557747
551003	7.557747
551019	7.557747
551081	7.557747
555250	0
555890	0
557580	0
558398	1.925938
558461	3.677515
558549	5.916089
558658	5.69038
558948	4.509899
558972	7.973435
559143	7.238338
559262	6.250659
559322	6.250659
559545	6.616424
559841	3.317056
560143	5.005502
560350	3.14389
560563	3.382073
561088	0
562357	3.847215
562494	3.847215
562662	3.847215
564853	8.051542
564899	8.051542
564900	8.051542
564908	8.051542
564934	8.051542
565639	5.48634
565914	5.465365
565975	5.735718
566137	5.735718
566837	2.012885
567203	2.012885
567938	2.012885
568093	2.012885
569039	7.557747
569051	7.557747
569169	7.557747
569320	9.447183
569337	9.447183
569700	3.778873
570575	1.817733
570686	1.817733
572561	3.635466
572645	4.011619
572833	6.999791
573100	5.020088
573102	9.45095
573154	7.021656
573265	7.371462
573267	1.012272
573500	5.553729
573594	6.153833
573596	6.155131
574317	0.168379
574340	0.326419
575114	2.141292
575464	3.483122
575489	8.520085
575554	10.350265
575859	11.26605
575898	13.480514
575958	14.194881
575970	12.430869
575972	13.664456
576102	11.68512
576116	10.711
576117	10.711
576125	12.281994
576300	2.19624
576620	3.08825
576634	2.222154
577193	0.851597
577227	0.851597
577236	0.174928
577365	0.174928
577402	0.864891
578375	0
580436	1.193002
580463	1.193002
580639	1.193002
581171	0.656518
581224	-0.076059
581606	1.84952
581733	1.193002
581763	1.193002
582555	2.816179
582610	2.671983
583004	1.243992
583006	2.746693
584798	-0.15922
585097	-0.043988
589687	1.991768
589728	1.991768
590172	1.068126
595148	1.704782
595233	1.713651
596126	0.669222
596292	2.785504
596674	0.995588
596737	2.180295
599807	0
601588	0
603090	4.577107
603091	4.577107
603154	4.577107
604020	7.130314
604274	8.772025
604277	7.238055
604297	8.453474
604327	8.453474
604338	8.026772
604385	7.238055
604418	8.453474
604423	8.453474
605552	5.446864
605609	7.273424
605626	7.273424
605762	1.767436
605897	18.354744
606093	20.181304
606179	18.354744
606212	18.354744
606228	18.354744
606239	18.354744
606281	18.387559
606330	9.078058
606363	18.387559
606497	16.561
606516	16.561
606628	14.73444
608451	3.3975
608462	3.682394
608717	3.682394
608784	0.511263
610015	-0.065792
610091	0.151203
610774	3.204166
610831	3.388595
611022	3.418539
611178	3.347344
615679	0
617469	0.534063
617557	0.660663
618666	0
619948	0.550146
620184	0.400077
622893	1.582636
623220	2.844566
623440	1.360092
624278	2.068744
624471	2.068744
626379	2.828417
626620	3.176429
626650	3.395461
626778	3.859835
626781	3.859835
626793	3.859835
627046	4.968359
627122	6.245192
627125	6.05803
627188	4.614047
627448	8.00757
627455	8.00757
627512	6.876126
627524	8.00757
627525	8.00757
627547	8.197444
627576	5.401609
627697	2.489151
628062	1.42351
628955	0
629509	-0.091557
629967	0.860621
630233	0.904896
630302	1.0572
630357	1.297114
630828	0.314237
631826	3.005067
631958	2.991968
631960	1.640052
632010	1.267634
632470	3.754202
632628	2.976134
632767	4.348133
632782	4.109066
633189	1.584944
634049	0.121809
634350	1.417195
634532	1.417195
635457	0
637591	3.883212
637903	3.49957
637952	3.201893
638050	7.594593
638053	7.594593
638139	4.054672
638192	3.798264
638306	7.982667
638722	4.213437
638725	4.407675
639027	2.941733
639623	2.04977
639625	2.04977
640000	-0.201439
640669	2.288553
640995	3.154649
641304	0.596875
644305	0
644817	0
645567	0.619698
645614	0.645441
645867	1.482492
646187	1.807886
647233	5.420619
647266	0.508076
647595	5.270724
647634	5.245421
647677	4.737918
647699	4.737918
648855	4.004532
648857	4.004532
649285	5.778575
649389	2.110799
649722	0.945644
650908	12.731308
651096	18.327294
651179	18.327294
651255	18.327294
651257	18.327294
651357	18.327294
651367	18.327294
651399	18.327294
651426	16.508535
651484	4.404109
651518	16.508535
651530	13.574539
652784	5.491993
652791	5.491993
653237	5.504709
653238	5.504709
654103	4.322693
654106	4.813517
654291	6.904265
654325	7.982129
654481	7.660724
654524	7.660724
654656	7.480084
654659	7.480084
654971	4.826291
655497	0
657873	0
658710	0
660259	1.630633
660520	1.626661
661042	0.270999
661078	0.564347
661739	0
662803	1.70804
662927	1.746143
665250	0.951442
665256	3.585608
665309	3.2639
665496	3.585608
666597	1.124812
666925	2.275569
667017	1.286408
667188	1.541321
667226	1.388394
667233	1.541321
667579	0.863053
671401	0
671945	0.960777
672313	3.115324
672617	4.137488
673006	3.883271
673167	4.180598
673522	3.717935
673976	2.574386
674413	6.737795
674739	5.699703
674810	5.699703
674834	5.699703
676252	-0.175295
676288	-0.16251
676992	0
679071	4.336467
679434	4.434451
679435	4.336467
679444	4.434451
679448	0.662376
680260	2.890586
680687	3.117185
680688	3.152533
680884	1.863286
682052	-0.102981
682212	0.080231
685190	-0.138761
685213	-0.129046
686431	1.579217
686660	1.626998
687760	0
692873	0
694333	0
695184	0
695692	2.15174
695810	1.141864
695818	1.86805
696257	2.80337
696258	2.80337
696547	-0.28369
697271	1.481266
697502	1.481266
697713	1.084406
698099	10.439489
698104	10.439489
698151	10.439489
698237	13.649412
698250	7.124783
698251	7.124783
698293	13.649412
698295	13.649412
698299	13.649412
698332	13.649412
698394	13.770525
698403	13.64051
699565	3.704673
699805	4.875789
699833	4.875789
699880	4.875789
699937	1.61
700539	0
701042	5.31649
701442	5.534285
701500	5.534285
701506	5.534285
702205	0
702881	3.51638
702906	3.51638
703008	3.316265
703527	2.211246
703543	2.953668
703693	9.895793
704071	6.942125
704074	5.306438
704079	6.942125
704080	6.942125
705011	3.679183
705019	3.902801
705142	4.238785
705460	4.093053
706606	0
707360	1.694793
707383	1.694793
708435	0
710039	0
711408	0
713290	1.421084
713442	3.064269
713609	3.064269
713849	3.572587
713894	3.583267
716134	0
716718	0
717309	0
717860	2.019361
717977	1.962863
719499	9.040729
719587	23.595782
719594	24.535229
719673	3.364815
719685	24.612361
719752	24.567054
719783	22.828828
719843	24.567054
719857	24.380565
719874	24.567054
719915	24.380565
719969	17.455584
719986	22.828828
720006	20.767142
720048	23.511121
720091	15.218149
720197	-0.624961
720650	-0.125044
721313	0
722627	0
724068	0
725821	0
727666	1.400748
727853	1.390097
729390	0
732000	0
733200	1.813523
733301	2.773319
733492	0.836667
733797	0.948221
733993	0.082558
734763	0
735299	0
736648	4.025771
737122	6.038656
737137	6.038656
737151	4.025771
738024	1.673932
738350	1.769471
739705	0
740459	0.080914
740909	-0.117089
744289	1.673932
744739	1.769471
746727	3.968752
746731	3.968752
747164	4.312772
747200	4.312772
747212	4.312772
748872	0
749401	0
749952	1.126408
750001	2.587414
750037	2.587414
750490	-0.094762
751606	0
752431	0.514829
752437	0.311008
753204	1.59135
753681	7.210362
753692	0.162499
753877	6.87044
753884	6.87044
753892	6.87044
754220	3.806333
754328	3.194341
754841	0
755844	1.181607
756212	8.226458
756338	10.220904
756384	6.326781
756612	11.332065
756618	11.332065
756641	11.92119
756693	10.232854
756739	9.337619
756903	11.076561
756955	10.782892
756957	10.758262
756995	11.076561
757354	1.626218
757729	0.415554
758364	0
758906	0
759841	4.046257
759908	1.728241
759910	4.046257
760214	5.807754
760314	6.812389
760318	5.108055
760447	5.958415
760480	2.821237
760522	5.958415
760531	2.118158
760569	4.912304
760580	7.084846
760795	6.153956
761042	4.374517
761073	-0.692656
761148	3.048564
761305	1.160141
764754	1.094492
764902	0.786065
765121	0.829932
765200	2.735165
765294	1.914829
765500	1.866452
766035	2.873056
766218	2.595749
766286	4.898252
766427	2.48181
766451	1.582757
766577	4.868341
766641	4.91797
767304	0
767844	0
769387	2.288553
769412	2.288553
775002	1.952942
775100	0.557334
775220	2.94853
775252	1.706746
775640	2.689351
775680	2.689351
776096	1.578321
776544	1.84447
776661	1.073603
777405	0
778367	1.159607
778414	1.016924
780842	1.840975
781017	1.840975
782219	1.638396
782268	2.373895
782648	2.195089
782712	0.0643
783929	1.923608
784157	1.923608
784884	0.646629
784885	0.646629
786066	0
790022	0
791838	1.455607
791937	2.089369
791971	1.721527
791982	1.275597
792017	2.289259
792035	2.289259
795634	0.797479
795738	1.034108
796297	2.02453
796763	1.668946
797081	1.512083
797097	1.576944
798176	0.903117
798193	1.528917
798275	1.243661
798291	0.31078
799378	0.10042
799435	0.522351
800253	0.732171
800531	1.127709
801293	0
803608	0
804170	1.248721
804660	1.248721
806644	0
807944	0
809331	0
810102	1.929336
810349	0.826248
810416	1.929336
811062	1.165275
811091	1.202869
811123	-0.097436
811633	8.170611
811675	0.118452
811744	2.332036
811746	8.170611
811787	8.170611
811790	8.170611
811799	8.170611
811982	10.312679
811999	10.312679
812334	4.737517
812338	4.737517
812656	2.467885
813328	0
814264	0
814944	1.839819
814997	4.733738
815024	2.810148
815103	4.890719
815221	4.890719
815378	3.488863
815415	3.27815
815952	-0.133161
816222	1.756955
816667	1.741844
816865	0.056597
818559	1.67448
818637	1.695493
818990	0.091644
819500	0
823109	0
823785	1.194425
824084	1.294897
824258	1.581863
824259	1.618968
824573	1.49534
824602	1.478493
825092	4.631548
825105	2.523598
825111	4.407269
825113	3.939792
825137	3.939792
825330	4.861897
825489	6.386426
825524	6.386426
825854	2.240204
826410	4.246314
826425	4.127889
826449	4.246314
826803	13.336191
827093	5.917102
827199	8.800197
827208	8.800197
827235	9.374523
827286	10.980465
827296	11.26396
827755	3.644849
830074	2.763229
830181	2.689157
830256	2.641515
830802	0
831497	0
832417	2.466041
832436	2.942946
832865	7.932277
833210	12.723074
833236	12.723074
833237	12.723074
833405	13.234586
833417	13.234586
833578	15.354919
833780	8.737626
834039	4.303006
834585	2.319214
835014	2.843484
835018	2.843484
835590	1.719417
835596	-0.053336
835614	1.719417
836193	0
838059	0
839298	1.814527
839346	1.892045
840190	0
841586	-0.031929
841886	0.036019
844247	0
844989	1.719151
845015	7.660721
845105	7.557451
845382	8.108663
845386	8.108663
